User_Id,Age,Gender,City,Device_Type,Avg_Session_Time,Pages_Visited,Course_Category,Subscription_Type,Last_Activity_Days,Email_Click_Rate,Previous_Purchases,Support_Tickets,Satisfaction_Score,Churn
9568,46,Female,Hyderabad,Mobile,25.86,16,Design,Free,51,0.4,9,1,2,0
9569,19,Female,Chennai,Mobile,17.74,13,Business,Basic,20,0.05,7,2,2,0
9570,26,Female,Chennai,Tablet,2.72,3,Design,Basic,46,0.39,2,2,4,0
9571,34,Male,Hyderabad,Desktop,9.73,18,Business,Free,2,0.92,0,3,1,0
9572,53,Male,Mumbai,Desktop,18.87,4,AI/ML,Free,39,0.04,5,1,5,1
9573,34,Male,Bangalore,Desktop,10.73,19,Design,Basic,28,0.18,4,0,2,0
9574,29,Other,Mumbai,Mobile,15.88,13,Business,Basic,34,0.81,4,1,3,1
9575,37,Other,Delhi,Tablet,27.37,13,AI/ML,Free,21,0.36,5,4,3,0
9576,20,Female,Delhi,Mobile,11.15,12,Design,Free,22,0.19,2,2,1,0
9577,21,Female,Mumbai,Tablet,10.74,1,Data Science,Free,12,0.82,4,0,5,0
9578,34,Male,Delhi,Mobile,24.77,2,Business,Free,33,0.56,9,1,4,0
9579,54,Female,Bangalore,Desktop,10.24,3,Data Science,Basic,22,0.55,0,0,4,0
9580,59,Other,Bangalore,Mobile,3.26,13,Design,Free,34,0.29,7,2,2,1
9581,32,Female,Chennai,Desktop,6.25,12,AI/ML,Free,18,0.68,8,0,5,1
9582,50,Male,Delhi,Tablet,28.52,16,Business,Free,14,0.86,3,0,2,1
9583,33,Female,Mumbai,Desktop,28.07,14,AI/ML,Premium,52,0.75,4,0,2,1
9584,28,Other,Chennai,Desktop,7.52,14,Data Science,Premium,14,0.61,6,4,1,1
9585,37,Male,Bangalore,Desktop,17.05,17,Business,Free,51,0.35,9,3,4,0
9586,55,Female,Chennai,Desktop,4.98,5,Data Science,Basic,25,0.85,4,1,3,1
9587,41,Other,Hyderabad,Tablet,20.57,6,Data Science,Free,38,0.57,3,0,1,0
9588,33,Male,Delhi,Mobile,6.37,10,AI/ML,Free,2,0.89,7,4,1,0
9589,47,Male,Mumbai,Mobile,2.44,9,Design,Free,56,0.25,5,0,3,0
9590,51,Other,Bangalore,Mobile,24.92,7,Data Science,Free,16,0.65,1,0,5,0
9591,18,Female,Chennai,Mobile,10.44,4,Data Science,Premium,29,0.94,3,3,3,1
9592,41,Female,Mumbai,Desktop,4.15,7,Web Dev,Free,27,0.37,2,4,3,1
9593,41,Female,Delhi,Tablet,25.18,11,AI/ML,Free,33,0.95,1,3,3,0
9594,26,Male,Mumbai,Tablet,23.11,6,Data Science,Premium,15,0.39,5,4,3,0
9595,39,Male,Delhi,Mobile,20.83,16,Web Dev,Free,42,0.44,9,1,4,1
9596,29,Female,Delhi,Mobile,27.43,16,AI/ML,Basic,40,0.81,0,1,4,0
9597,34,Male,Delhi,Tablet,15.19,13,Business,Premium,10,0.26,9,3,1,0
9598,42,Male,Chennai,Tablet,4.71,12,Design,Free,23,0.71,3,1,1,0
9599,45,Other,Delhi,Desktop,2.78,2,AI/ML,Basic,22,0.3,7,0,5,0
9600,32,Female,Mumbai,Tablet,10.23,13,Data Science,Free,24,0.59,4,1,3,1
9601,47,Female,Hyderabad,Tablet,3.52,1,Web Dev,Free,36,0.78,2,1,5,0
9602,44,Female,Mumbai,Desktop,16.53,10,Web Dev,Basic,12,0.03,1,1,5,0
9603,39,Male,Chennai,Desktop,1.42,10,Business,Basic,18,0.09,5,0,5,0
9604,27,Male,Delhi,Desktop,13.87,11,Web Dev,Basic,44,0.93,3,4,5,0
9605,48,Male,Hyderabad,Tablet,6.18,9,Data Science,Free,33,0.82,6,1,4,1
9606,44,Female,Chennai,Tablet,11.68,4,AI/ML,Basic,53,0.88,7,1,3,0
9607,29,Male,Bangalore,Tablet,20.58,17,Business,Basic,1,0.44,8,2,1,0
9608,48,Female,Bangalore,Desktop,11.18,19,Design,Free,7,0.72,6,2,2,0
9609,49,Male,Bangalore,Tablet,10.9,10,Design,Free,4,1,8,4,4,0
9610,49,Female,Hyderabad,Tablet,29.73,13,Data Science,Free,10,0.43,3,1,5,0
9611,58,Other,Mumbai,Desktop,21.85,2,Business,Free,1,0.85,0,1,2,0
9612,52,Male,Hyderabad,Mobile,15.9,9,Business,Premium,37,0.08,6,4,3,0
9613,38,Female,Hyderabad,Mobile,17.8,7,Data Science,Free,53,0.54,1,4,3,1
9614,27,Other,Hyderabad,Tablet,18.99,10,Business,Basic,31,0.33,9,2,5,0
9615,33,Other,Bangalore,Desktop,1.71,12,Web Dev,Basic,23,0.52,8,0,4,0
9616,24,Male,Mumbai,Desktop,3.33,11,Web Dev,Free,11,0.11,5,4,2,1
9617,21,Female,Hyderabad,Tablet,19.83,4,Data Science,Basic,37,0.37,8,2,5,0
9618,44,Male,Mumbai,Tablet,11.57,12,Data Science,Basic,15,0.08,7,3,2,0
9619,42,Other,Delhi,Mobile,2.61,12,Web Dev,Premium,50,0.45,8,0,4,0
9620,48,Male,Hyderabad,Desktop,9.63,8,AI/ML,Premium,23,0.44,6,2,1,0
9621,28,Female,Hyderabad,Tablet,4.78,14,Data Science,Free,49,0.33,2,4,2,0
9622,37,Other,Hyderabad,Desktop,27.57,7,Web Dev,Premium,40,0.95,9,3,3,0
9623,53,Male,Delhi,Tablet,6.88,3,AI/ML,Basic,53,0.08,4,3,2,0
9624,34,Male,Delhi,Mobile,5.17,19,AI/ML,Free,16,0.82,2,4,2,1
9625,28,Male,Bangalore,Tablet,19.16,14,Web Dev,Free,31,0.35,2,4,3,1
9626,47,Male,Chennai,Mobile,16.14,19,Web Dev,Basic,19,0.2,6,3,3,0
9627,52,Male,Mumbai,Mobile,17.7,10,Business,Basic,48,0.27,5,0,2,0
9628,58,Other,Chennai,Tablet,13.64,12,AI/ML,Basic,34,0.9,4,3,2,0
9629,55,Other,Hyderabad,Tablet,14.55,18,Design,Basic,29,0.82,4,4,2,1
9630,39,Female,Hyderabad,Mobile,23.59,19,Business,Premium,46,0.02,7,0,4,1
9631,44,Male,Bangalore,Desktop,7.38,18,Business,Basic,41,0.15,0,2,3,0
9632,54,Female,Chennai,Desktop,12.5,13,AI/ML,Free,21,0.68,3,1,5,0
9633,52,Other,Hyderabad,Mobile,28.78,17,AI/ML,Premium,30,0.32,4,1,3,1
9634,21,Male,Chennai,Mobile,6.51,6,AI/ML,Free,50,0.92,8,1,4,0
9635,33,Female,Bangalore,Tablet,9.52,16,Data Science,Basic,36,0.79,0,2,2,0
9636,33,Male,Chennai,Tablet,6.56,18,Web Dev,Basic,23,0.88,8,2,2,1
9637,38,Male,Mumbai,Mobile,1.59,9,Web Dev,Free,23,0.19,5,3,4,0
9638,43,Female,Bangalore,Mobile,8.83,13,Web Dev,Free,12,0.15,2,2,1,0
9639,53,Other,Chennai,Desktop,2.35,4,AI/ML,Basic,24,0.93,2,2,4,0
9640,36,Female,Hyderabad,Desktop,5.49,13,Business,Premium,59,0.4,3,4,2,0
9641,34,Female,Delhi,Desktop,11.52,3,AI/ML,Basic,30,0.42,4,2,3,0
9642,43,Female,Delhi,Mobile,1.6,4,AI/ML,Premium,35,0.68,8,4,3,0
9643,39,Male,Bangalore,Mobile,22.84,19,Business,Basic,13,0.4,5,3,3,0
9644,45,Other,Delhi,Desktop,24.07,1,Design,Premium,52,0.88,4,1,1,1
9645,18,Other,Mumbai,Desktop,12.93,1,Data Science,Basic,19,0.96,5,0,5,0
9646,53,Male,Bangalore,Tablet,29.56,9,Design,Free,38,0.33,5,1,5,0
9647,54,Other,Hyderabad,Tablet,20.69,3,AI/ML,Free,27,0.21,8,3,2,0
9648,19,Female,Hyderabad,Mobile,22.57,3,Web Dev,Basic,24,0.08,9,0,3,0
9649,34,Other,Bangalore,Tablet,6.58,18,Web Dev,Basic,37,0.21,6,1,3,0
9650,57,Male,Delhi,Mobile,25.29,2,Business,Premium,42,0.14,6,3,3,0
9651,55,Other,Delhi,Mobile,28.41,11,AI/ML,Premium,10,0.03,3,3,3,1
9652,38,Male,Hyderabad,Mobile,7.85,9,Business,Basic,17,0.05,4,4,4,0
9653,26,Female,Mumbai,Desktop,20.91,2,Business,Premium,38,0.51,6,2,2,0
9654,30,Male,Delhi,Tablet,22.66,4,Data Science,Free,18,0.71,7,4,4,0
9655,28,Other,Mumbai,Tablet,9.85,9,Business,Free,55,0.98,5,4,1,0
9656,33,Female,Delhi,Tablet,14.78,14,AI/ML,Basic,2,0.16,7,1,2,0
9657,33,Other,Bangalore,Tablet,3.83,19,Data Science,Free,40,0.7,8,3,3,0
9658,19,Male,Chennai,Desktop,6.02,16,Web Dev,Premium,45,0.55,0,2,3,0
9659,59,Female,Hyderabad,Tablet,2.79,14,Data Science,Basic,48,0.48,3,3,4,0
9660,25,Male,Bangalore,Tablet,17.24,15,AI/ML,Free,53,0.72,8,0,5,0
9661,59,Other,Delhi,Desktop,19.13,18,Design,Basic,26,0.24,4,1,4,1
9662,30,Male,Hyderabad,Tablet,27.57,15,Data Science,Free,57,0.31,3,4,5,0
9663,34,Other,Chennai,Tablet,16.72,19,Design,Free,22,0.38,8,2,2,0
9664,56,Other,Chennai,Desktop,8.56,9,Data Science,Free,34,0.18,1,2,2,1
9665,41,Female,Delhi,Desktop,2.72,16,Data Science,Free,37,0.48,1,2,2,0
9666,20,Female,Hyderabad,Desktop,26.66,17,Business,Basic,42,0.13,7,0,1,0
9667,47,Male,Delhi,Desktop,14.89,10,Design,Free,12,0.32,7,4,2,1
9668,30,Other,Chennai,Mobile,22.38,5,Design,Free,25,0.11,4,2,4,0
9669,36,Other,Bangalore,Desktop,1.42,9,Data Science,Free,13,0.04,5,3,4,0
9670,24,Female,Bangalore,Tablet,15.16,14,AI/ML,Basic,34,0.36,4,2,5,0
9671,26,Female,Mumbai,Tablet,10.45,10,AI/ML,Free,40,0.62,7,2,2,1
9672,36,Female,Chennai,Tablet,1.88,1,Design,Free,5,0.15,5,2,5,0
9673,57,Female,Chennai,Tablet,23.49,3,Business,Free,42,0.99,5,0,4,0
9674,39,Male,Delhi,Mobile,15.87,16,Business,Basic,7,0.27,6,4,3,1
9675,35,Male,Mumbai,Mobile,10.66,5,AI/ML,Free,51,0.02,1,3,2,0
9676,40,Male,Mumbai,Mobile,24.37,13,Business,Free,39,0.03,8,1,1,0
9677,19,Male,Hyderabad,Tablet,13.96,5,Data Science,Basic,52,0.67,2,2,1,0
9678,28,Female,Delhi,Tablet,1.1,11,Data Science,Premium,46,0.67,8,4,3,1
9679,48,Male,Bangalore,Desktop,28.39,17,Design,Basic,14,0.9,9,0,5,0
9680,50,Male,Hyderabad,Desktop,8.41,3,Web Dev,Premium,7,0.09,4,3,5,0
9681,31,Male,Mumbai,Tablet,25.09,6,AI/ML,Premium,44,0.38,0,4,5,0
9682,33,Female,Bangalore,Desktop,24.68,16,AI/ML,Premium,46,0.89,9,2,2,0
9683,28,Other,Chennai,Desktop,5.71,2,Web Dev,Premium,15,0.8,3,4,5,1
9684,50,Female,Delhi,Tablet,14.75,5,Business,Premium,28,0.23,5,0,1,0
9685,24,Other,Mumbai,Mobile,2.17,19,Data Science,Basic,33,0.89,2,1,1,0
9686,48,Other,Chennai,Tablet,11.28,11,Data Science,Free,28,0.68,5,0,1,1
9687,31,Male,Mumbai,Tablet,22.2,18,AI/ML,Basic,34,0.26,0,1,5,1
9688,45,Male,Bangalore,Desktop,7.88,3,AI/ML,Basic,47,0.04,9,2,2,0
9689,33,Male,Hyderabad,Desktop,4.4,12,Business,Free,9,0.5,9,3,1,0
9690,36,Female,Bangalore,Tablet,15.71,13,Business,Free,51,0.71,8,0,4,0
9691,34,Female,Delhi,Mobile,16.57,9,AI/ML,Basic,0,0.27,8,3,1,0
9692,43,Male,Delhi,Tablet,20.6,9,Business,Basic,4,0.17,3,0,2,0
9693,23,Female,Mumbai,Mobile,23.01,7,Web Dev,Basic,2,0.08,1,3,1,1
9694,26,Female,Bangalore,Mobile,21.18,1,Data Science,Basic,38,0.84,7,1,3,0
9695,34,Other,Hyderabad,Tablet,25.52,1,AI/ML,Free,49,0.05,6,4,3,0
9696,48,Female,Delhi,Tablet,7.46,19,Web Dev,Premium,13,0.61,0,4,3,0
9697,29,Other,Hyderabad,Tablet,17.52,3,Web Dev,Basic,45,0.76,5,1,1,1
9698,40,Male,Chennai,Mobile,11.44,7,Design,Premium,26,0.78,9,1,2,1
9699,22,Female,Mumbai,Desktop,28.9,12,AI/ML,Premium,45,0.65,4,2,5,0
9700,53,Other,Hyderabad,Mobile,13.77,16,Design,Basic,28,0.65,1,0,2,1
9701,53,Female,Mumbai,Mobile,28.83,13,Web Dev,Basic,0,0.47,4,3,4,0
9702,20,Other,Chennai,Mobile,23.3,18,AI/ML,Free,17,0.42,5,1,4,0
9703,41,Other,Hyderabad,Desktop,21.84,17,Design,Premium,2,0.14,9,3,2,0
9704,34,Female,Hyderabad,Mobile,15.26,9,Data Science,Basic,25,0.54,5,0,1,1
9705,56,Male,Chennai,Mobile,13.86,14,AI/ML,Basic,20,0.07,1,3,3,0
9706,43,Other,Bangalore,Mobile,16.27,5,Design,Free,53,0.47,0,4,3,0
9707,21,Male,Hyderabad,Desktop,9.52,11,Business,Basic,23,0.73,3,2,5,0
9708,29,Female,Hyderabad,Mobile,27.23,6,AI/ML,Premium,44,0.44,3,0,1,0
9709,18,Female,Delhi,Desktop,24.04,6,Business,Basic,51,0.51,8,0,5,0
9710,38,Male,Bangalore,Desktop,24.24,8,AI/ML,Basic,46,0.84,0,2,2,0
9711,36,Female,Hyderabad,Tablet,13.56,1,Design,Free,19,0.65,9,0,5,1
9712,38,Other,Chennai,Tablet,3.06,9,Design,Premium,28,0.13,0,2,4,0
9713,35,Male,Mumbai,Tablet,20.81,10,AI/ML,Premium,17,0.54,7,1,5,0
9714,20,Female,Chennai,Desktop,11.86,17,Web Dev,Premium,2,0.36,4,1,3,1
9715,49,Female,Bangalore,Tablet,26.24,3,Design,Basic,50,0.21,8,3,4,0
9716,27,Male,Delhi,Tablet,23.63,13,AI/ML,Basic,46,0.65,5,4,3,0
9717,57,Other,Delhi,Tablet,5.21,8,AI/ML,Basic,49,0.39,9,4,2,1
9718,32,Male,Delhi,Desktop,18.45,14,Data Science,Premium,32,0.77,2,0,5,1
9719,22,Female,Chennai,Mobile,21.07,8,Business,Premium,17,0.59,0,0,5,0
9720,21,Female,Mumbai,Tablet,17.48,19,Data Science,Premium,36,0.1,9,3,5,1
9721,45,Male,Mumbai,Tablet,15.91,13,Business,Premium,55,0.35,5,4,1,0
9722,21,Other,Hyderabad,Tablet,7.61,6,Business,Basic,20,0.27,2,1,1,1
9723,32,Other,Mumbai,Tablet,7.84,4,Data Science,Free,43,0.15,3,1,4,0
9724,34,Other,Mumbai,Desktop,23.27,6,Web Dev,Premium,18,0.8,2,2,3,0
9725,20,Male,Hyderabad,Mobile,1.54,2,AI/ML,Free,22,0.38,6,1,2,0
9726,27,Other,Chennai,Mobile,23.59,10,Design,Premium,19,0.61,8,4,1,0
9727,59,Other,Chennai,Tablet,16.28,11,AI/ML,Free,54,0.88,4,2,3,0
9728,40,Other,Bangalore,Mobile,28.15,11,Data Science,Free,23,0.54,5,0,5,1
9729,35,Other,Chennai,Tablet,29.92,3,Web Dev,Free,18,0.26,4,3,5,0
9730,18,Female,Delhi,Tablet,20.24,11,Design,Basic,25,0.79,2,4,3,1
9731,52,Male,Delhi,Mobile,12.96,8,Design,Free,32,0.44,2,1,5,1
9732,48,Male,Bangalore,Mobile,14.78,17,Web Dev,Basic,31,0.56,3,2,1,1
9733,18,Other,Mumbai,Desktop,6.92,1,Design,Free,55,0.9,4,1,2,0
9734,20,Male,Bangalore,Tablet,3.88,16,Design,Basic,53,0.49,6,0,1,0
9735,20,Male,Hyderabad,Mobile,17.78,7,Web Dev,Premium,34,0.33,8,1,5,1
9736,54,Female,Bangalore,Desktop,24.36,8,Data Science,Premium,24,0.73,4,1,2,0
9737,36,Male,Bangalore,Mobile,8.59,13,Data Science,Free,32,0.13,1,3,5,0
9738,46,Female,Delhi,Mobile,13.17,5,Design,Basic,23,0.91,8,1,2,0
9739,42,Male,Hyderabad,Tablet,17.09,18,Data Science,Premium,56,0.92,4,3,4,0
9740,50,Female,Hyderabad,Desktop,27.33,12,Data Science,Basic,57,0.58,5,2,5,0
9741,53,Female,Bangalore,Tablet,5.02,16,Design,Basic,48,0.15,8,0,4,0
9742,46,Male,Hyderabad,Mobile,7.87,3,Design,Premium,8,0.45,3,3,1,0
9743,43,Female,Hyderabad,Desktop,27.64,12,Data Science,Basic,36,0.42,2,1,1,0
9744,21,Female,Chennai,Tablet,2.15,19,Business,Basic,36,0.3,3,2,1,0
9745,31,Male,Hyderabad,Desktop,20.03,18,Web Dev,Basic,10,0.18,7,3,5,0
9746,44,Female,Mumbai,Mobile,19.55,8,Data Science,Premium,20,0.26,6,3,3,0
9747,50,Female,Hyderabad,Desktop,12.11,13,Data Science,Basic,58,0.56,6,2,4,1
9748,39,Female,Delhi,Mobile,14.58,8,Business,Premium,16,0.69,0,0,4,1
9749,20,Female,Chennai,Tablet,25.79,10,AI/ML,Basic,15,0.98,1,2,4,0
9750,40,Female,Delhi,Mobile,5.78,14,AI/ML,Basic,4,0.22,2,0,5,0
9751,38,Other,Delhi,Mobile,7.72,15,Web Dev,Premium,43,0.2,0,0,4,1
9752,58,Female,Mumbai,Desktop,15.86,15,Design,Premium,45,0.12,8,1,4,0
9753,40,Female,Chennai,Desktop,12.88,6,Data Science,Basic,9,0.94,8,3,4,0
9754,21,Female,Bangalore,Tablet,17.66,14,Business,Basic,12,0.38,4,2,5,0
9755,38,Female,Hyderabad,Desktop,27.7,6,Design,Free,46,0.92,3,0,5,1
9756,54,Male,Mumbai,Tablet,27.6,1,Design,Basic,57,0.89,2,2,3,0
9757,48,Other,Mumbai,Mobile,7.67,10,AI/ML,Premium,5,0.04,8,3,4,1
9758,38,Male,Bangalore,Mobile,9.76,19,Data Science,Basic,36,0.28,1,2,3,0
9759,43,Other,Mumbai,Desktop,5.7,11,Web Dev,Free,15,0.3,7,4,4,1
9760,58,Female,Bangalore,Mobile,27.91,3,Business,Basic,5,0.28,6,2,4,0
9761,52,Female,Bangalore,Mobile,12.54,6,Data Science,Free,28,0.43,1,0,1,1
9762,55,Other,Bangalore,Tablet,14.04,9,Design,Premium,59,0.5,2,1,1,0
9763,41,Other,Mumbai,Desktop,24.28,9,Design,Premium,24,0.76,1,4,3,0
9764,28,Male,Bangalore,Tablet,15.88,4,Web Dev,Basic,22,0.27,2,1,5,1
9765,58,Other,Mumbai,Mobile,4.47,3,AI/ML,Free,10,0.3,3,1,3,0
9766,46,Female,Chennai,Mobile,13.7,19,Web Dev,Premium,28,0.6,4,3,1,0
9767,20,Male,Bangalore,Mobile,19.29,11,Web Dev,Basic,20,0.18,1,1,2,1
9768,18,Other,Mumbai,Desktop,21.86,19,Data Science,Premium,25,0.47,6,1,5,0
9769,36,Other,Mumbai,Mobile,19.72,17,AI/ML,Basic,40,0.25,3,2,2,0
9770,39,Male,Mumbai,Mobile,4.46,8,Design,Free,52,0.2,0,4,5,0
9771,31,Other,Hyderabad,Tablet,9.83,6,AI/ML,Basic,36,0.8,3,4,1,0
9772,31,Female,Hyderabad,Desktop,22.27,5,Data Science,Premium,10,0.71,8,2,2,0
9773,33,Male,Bangalore,Mobile,26.53,8,Data Science,Basic,37,0.25,4,0,2,0
9774,50,Other,Chennai,Tablet,2.37,8,Web Dev,Premium,23,0.42,1,4,4,0
9775,30,Female,Bangalore,Mobile,2.22,3,Data Science,Free,16,0.15,5,4,2,0
9776,55,Other,Delhi,Tablet,19.66,19,AI/ML,Premium,8,0.05,6,4,4,0
9777,29,Male,Delhi,Mobile,16.89,16,Web Dev,Premium,7,0.59,1,3,1,0
9778,55,Other,Chennai,Desktop,5.5,10,Web Dev,Free,29,0.36,9,4,2,0
9779,56,Other,Chennai,Desktop,16.9,3,Web Dev,Free,6,0.21,1,0,4,0
9780,50,Other,Chennai,Tablet,29.26,9,AI/ML,Basic,36,0.11,9,4,2,1
9781,50,Female,Hyderabad,Mobile,19.3,8,Web Dev,Free,48,0.68,2,0,1,0
9782,46,Female,Hyderabad,Desktop,14.03,8,Business,Premium,22,0.27,9,4,2,1
9783,22,Other,Delhi,Mobile,25,8,Business,Basic,8,0.91,3,0,2,0
9784,23,Other,Chennai,Desktop,7.17,7,AI/ML,Free,18,0.19,4,2,3,0
9785,48,Male,Mumbai,Tablet,13.02,14,Design,Premium,43,0.24,2,4,3,0
9786,33,Other,Delhi,Desktop,16.31,17,Design,Free,7,0.85,3,0,4,0
9787,48,Male,Chennai,Mobile,15.63,12,Web Dev,Premium,47,0.57,6,3,2,1
9788,42,Female,Mumbai,Mobile,27.71,5,AI/ML,Free,45,0.11,5,3,2,0
9789,50,Other,Chennai,Mobile,9.49,2,Web Dev,Basic,13,0.55,1,2,2,1
9790,30,Male,Bangalore,Tablet,2.64,15,Web Dev,Basic,50,0.31,6,1,2,0
9791,27,Female,Mumbai,Tablet,27.57,11,Business,Basic,27,0.74,1,3,3,0
9792,41,Male,Bangalore,Mobile,7.29,15,Data Science,Premium,34,0.08,2,4,2,1
9793,27,Female,Hyderabad,Mobile,11.99,13,AI/ML,Basic,6,0.92,0,2,4,0
9794,58,Other,Delhi,Desktop,16.4,19,Data Science,Basic,5,0.48,5,0,2,0
9795,48,Male,Chennai,Desktop,29.3,12,Business,Basic,29,0.73,9,0,3,0
9796,30,Other,Delhi,Desktop,16.52,15,Data Science,Premium,36,0.7,3,0,4,0
9797,20,Male,Chennai,Mobile,13.98,12,Business,Basic,15,0.18,8,0,3,0
9798,51,Female,Bangalore,Desktop,17.93,18,Design,Basic,42,0.88,3,4,4,0
9799,45,Male,Mumbai,Mobile,29.15,4,Business,Free,54,0.23,9,3,4,1
9800,36,Male,Mumbai,Tablet,24.72,11,AI/ML,Premium,56,0.19,5,0,2,1
9801,40,Other,Chennai,Desktop,5.9,15,Design,Basic,0,0.52,7,4,5,1
9802,49,Other,Bangalore,Mobile,24.29,5,Web Dev,Basic,41,0.98,4,2,3,0
9803,30,Other,Chennai,Mobile,25.39,5,AI/ML,Basic,16,0.31,2,4,4,0
9804,50,Female,Chennai,Tablet,21.03,10,AI/ML,Free,52,0.96,8,2,4,0
9805,51,Other,Chennai,Tablet,20.06,10,AI/ML,Free,55,0.44,2,3,3,1
9806,50,Male,Mumbai,Tablet,13.79,6,Data Science,Free,54,0.83,8,0,3,1
9807,22,Female,Chennai,Tablet,19.61,6,Data Science,Basic,6,0.53,1,1,1,0
9808,20,Other,Mumbai,Desktop,22.39,6,Web Dev,Premium,34,0.21,7,2,3,0
9809,24,Male,Hyderabad,Tablet,4.56,7,Data Science,Premium,56,0.88,5,1,5,0
9810,41,Male,Bangalore,Mobile,8.46,18,AI/ML,Free,4,0.07,8,4,5,0
9811,39,Female,Hyderabad,Mobile,6.63,4,Business,Basic,26,0.68,4,4,5,1
9812,40,Male,Chennai,Mobile,25.4,14,Web Dev,Premium,29,0.83,3,1,1,0
9813,47,Other,Mumbai,Mobile,20.72,11,Web Dev,Basic,43,0.83,1,3,1,1
9814,35,Male,Bangalore,Mobile,14.07,7,AI/ML,Free,41,0.66,0,0,1,1
9815,49,Other,Delhi,Tablet,24.96,18,Design,Free,34,0.25,3,4,4,0
9816,24,Other,Bangalore,Mobile,21.79,2,Data Science,Basic,15,0.53,7,1,2,0
9817,50,Female,Bangalore,Tablet,27.49,2,Design,Premium,5,0.63,9,1,1,0
9818,22,Male,Chennai,Tablet,3.23,7,AI/ML,Premium,15,0.89,8,2,2,0
9819,45,Female,Hyderabad,Tablet,15.77,11,Design,Free,55,0.16,0,1,2,0
9820,25,Female,Hyderabad,Tablet,21.5,18,AI/ML,Basic,7,0.46,1,1,2,0
9821,32,Female,Delhi,Desktop,7.02,7,Data Science,Free,19,0.33,2,2,5,0
9822,21,Other,Chennai,Desktop,10.49,5,Data Science,Premium,30,0.43,7,2,1,0
9823,51,Other,Bangalore,Desktop,13.15,2,Web Dev,Basic,19,0.18,8,4,3,0
9824,22,Other,Hyderabad,Desktop,24.04,14,Design,Basic,8,0.22,2,3,3,1
9825,50,Other,Hyderabad,Desktop,15.31,7,Design,Free,29,0.77,3,4,5,1
9826,22,Male,Mumbai,Mobile,15.29,10,Design,Basic,12,0.48,7,3,4,0
9827,55,Male,Bangalore,Desktop,13.5,18,Design,Basic,25,0.51,2,0,4,0
9828,51,Other,Chennai,Mobile,7.63,8,Business,Basic,1,0.9,5,2,1,0
9829,43,Other,Hyderabad,Mobile,27.77,16,Web Dev,Basic,40,0.24,0,4,3,1
9830,18,Male,Chennai,Tablet,10.22,14,Web Dev,Free,44,0.33,6,2,2,0
9831,21,Female,Bangalore,Tablet,17.46,9,Business,Basic,45,0.31,4,2,1,1
9832,56,Female,Bangalore,Tablet,5.31,6,Design,Premium,23,0.66,3,3,4,0
9833,43,Other,Hyderabad,Desktop,13.59,7,Business,Free,12,0.56,7,1,1,0
9834,50,Female,Delhi,Mobile,27.21,9,Design,Basic,50,0.47,7,1,3,0
9835,50,Other,Chennai,Desktop,29.87,7,Business,Free,15,0.67,6,2,2,0
9836,25,Other,Chennai,Tablet,11.49,9,Web Dev,Premium,17,0.48,0,4,2,0
9837,37,Other,Mumbai,Tablet,5.47,7,Business,Basic,15,0.82,9,4,4,0
9838,33,Male,Bangalore,Mobile,10.12,12,AI/ML,Basic,1,0.41,5,3,4,0
9839,38,Female,Bangalore,Mobile,10.49,17,Design,Free,0,0.89,2,0,5,0
9840,43,Male,Hyderabad,Tablet,19.69,12,Business,Free,9,0.12,7,4,3,0
9841,40,Female,Hyderabad,Desktop,15.39,5,Design,Free,24,0.09,9,0,4,1
9842,35,Male,Hyderabad,Desktop,23.29,18,Data Science,Free,13,0.66,2,2,3,0
9843,48,Male,Mumbai,Mobile,21.34,5,Design,Free,16,0.39,7,3,5,0
9844,59,Other,Delhi,Tablet,8.29,5,Business,Basic,17,0.46,4,3,1,0
9845,29,Other,Hyderabad,Desktop,23.74,7,Design,Free,6,0.7,4,2,5,0
9846,18,Male,Hyderabad,Mobile,25.58,3,AI/ML,Free,20,0.21,7,2,3,1
9847,59,Female,Hyderabad,Mobile,18.35,1,AI/ML,Free,28,0.04,2,0,4,0
9848,26,Female,Mumbai,Mobile,27.9,6,Business,Premium,26,0.44,3,4,5,1
9849,20,Other,Chennai,Desktop,23.71,7,Business,Basic,48,0.89,0,4,2,0
9850,43,Other,Delhi,Mobile,18.27,8,Design,Free,3,0.45,8,1,3,1
9851,26,Female,Chennai,Desktop,27.28,14,Web Dev,Basic,11,0.57,2,0,4,0
9852,59,Female,Bangalore,Mobile,18.41,15,AI/ML,Basic,21,0.21,7,3,1,0
9853,33,Female,Bangalore,Desktop,16.11,7,AI/ML,Free,39,0.46,0,0,4,0
9854,41,Other,Hyderabad,Tablet,11.33,7,Data Science,Premium,33,0.48,0,0,3,0
9855,31,Female,Chennai,Desktop,26.6,1,Data Science,Premium,25,0.24,5,2,2,1
9856,20,Other,Mumbai,Tablet,4.56,9,Web Dev,Basic,27,0.16,5,2,4,1
9857,51,Male,Delhi,Mobile,14.73,7,AI/ML,Free,18,0.35,6,2,4,0
9858,50,Male,Chennai,Desktop,16.58,7,Business,Basic,30,0.04,0,2,3,0
9859,41,Male,Chennai,Mobile,17.09,18,AI/ML,Basic,13,0.17,2,2,3,0
9860,26,Female,Delhi,Tablet,19.9,14,Business,Free,22,0.73,3,0,2,0
9861,30,Other,Chennai,Mobile,15.67,15,Business,Premium,16,0.65,8,2,4,0
9862,19,Female,Chennai,Mobile,8.45,18,Web Dev,Basic,22,0.31,7,4,2,0
